设备类别,标注json文件名称,data_path,json_path,转换状态（Y/N）,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode57,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17689/17689_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17689,/17689,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode58,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17690/17690_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17690,/17690,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode59,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17691/17691_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17691,/17691,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode60,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17693/17693_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17693,/17693,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode61,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17694/17694_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17694,/17694,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode62,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17695/17695_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17695,/17695,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode63,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17696/17696_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17696,/17696,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode64,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17697/17697_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17697,/17697,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode65,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17698/17698_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17698,/17698,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode66,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17699/17699_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17699,/17699,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode67,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17700/17700_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17700,/17700,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode68,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17701/17701_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17701,/17701,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode69,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17702/17702_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17702,/17702,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode70,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17704/17704_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17704,/17704,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode71,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17705/17705_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17705,/17705,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode72,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17706/17706_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17706,/17706,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode73,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17707/17707_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17707,/17707,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode74,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17708/17708_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17708,/17708,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode75,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17709/17709_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17709,/17709,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode76,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17710/17710_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17710,/17710,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode77,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17711/17711_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17711,/17711,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode78,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17712/17712_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17712,/17712,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode79,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17713/17713_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17713,/17713,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode80,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17715/17715_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17715,/17715,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode81,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17716/17716_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17716,/17716,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode82,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17717/17717_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17717,/17717,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode83,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17718/17718_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17718,/17718,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode84,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17719/17719_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17719,/17719,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode85,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17720/17720_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17720,/17720,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode86,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17721/17721_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17721,/17721,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode87,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17722/17722_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17722,/17722,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode88,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17723/17723_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17723,/17723,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode89,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17724/17724_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17724,/17724,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode90,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17726/17726_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17726,/17726,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode91,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17727/17727_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17727,/17727,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode92,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17728/17728_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17728,/17728,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode93,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17729/17729_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17729,/17729,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode94,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17730/17730_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17730,/17730,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode95,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17731/17731_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17731,/17731,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode96,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17732/17732_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17732,/17732,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode97,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17733/17733_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17733,/17733,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode98,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17734/17734_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17734,/17734,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode99,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17735/17735_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17735,/17735,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode100,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17489/17489_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode101,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17490/17490_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode102,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17491/17491_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode103,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17492/17492_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode104,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17493/17493_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode105,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17494/17494_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode106,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17495/17495_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode107,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17496/17496_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode108,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17497/17497_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode109,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17498/17498_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode110,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17500/17500_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode111,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17501/17501_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode112,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17502/17502_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode113,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17503/17503_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode114,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17504/17504_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode115,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17505/17505_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode116,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17506/17506_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode117,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17507/17507_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode118,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17508/17508_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode119,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17509/17509_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode120,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17511/17511_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode121,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17512/17512_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode122,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17513/17513_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode123,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17514/17514_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode124,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17515/17515_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode125,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17516/17516_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode126,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17517/17517_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode127,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17518/17518_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode128,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17519/17519_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode129,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17520/17520_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode130,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17522/17522_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode131,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17523/17523_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode132,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17524/17524_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode133,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17525/17525_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode134,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17526/17526_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode135,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17527/17527_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode136,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17528/17528_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode137,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17529/17529_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode138,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17530/17530_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode139,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17531/17531_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode140,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17533/17533_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode141,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17534/17534_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode142,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17535/17535_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode143,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17536/17536_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode144,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17537/17537_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode145,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17538/17538_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode146,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17539/17539_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode147,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17540/17540_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode148,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17541/17541_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode149,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17542/17542_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode150,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17544/17544_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode151,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17545/17545_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17545,/17545,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode152,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17546/17546_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17546,/17546,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode153,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17547/17547_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17547,/17547,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_left_yellow_egg_yolk_pastry_250/episode154,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17548/17548_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17548,/17548,_cam_high.mp4
