,标注json文件名称,data_path,json_path,转换状态（Y/N）
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_long_bread/episode24,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3465/3465_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_long_bread/episode25,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3466/3466_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_long_bread/episode26,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3467/3467_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_long_bread/episode27,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3468/3468_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_long_bread/episode28,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3469/3469_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_long_bread/episode29,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3470/3470_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_long_bread/episode30,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3472/3472_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_long_bread/episode31,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3473/3473_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_long_bread/episode32,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3474/3474_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_long_bread/episode33,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3475/3475_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_long_bread/episode34,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3476/3476_cam_high.mp4,
,,,,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_orange/episode0,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3483/3483_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_orange/episode1,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3484/3484_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_orange/episode2,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3495/3495_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_orange/episode3,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3506/3506_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_orange/episode4,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3512/3512_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_orange/episode5,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3513/3513_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_orange/episode6,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3514/3514_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_orange/episode7,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3515/3515_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_orange/episode8,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3516/3516_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_orange/episode9,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3517/3517_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_orange/episode10,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3485/3485_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_orange/episode11,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3486/3486_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_orange/episode12,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3487/3487_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_orange/episode13,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3488/3488_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_orange/episode14,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3489/3489_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_orange/episode15,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3490/3490_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_orange/episode16,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3491/3491_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_orange/episode17,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3492/3492_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_orange/episode18,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3493/3493_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_orange/episode19,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3494/3494_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_orange/episode20,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3496/3496_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_orange/episode21,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3497/3497_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_orange/episode22,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3498/3498_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_orange/episode23,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3499/3499_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_orange/episode24,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3500/3500_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_orange/episode25,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3501/3501_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_orange/episode26,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3502/3502_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_orange/episode27,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3503/3503_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_orange/episode28,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3504/3504_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_orange/episode29,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3505/3505_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_orange/episode30,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3507/3507_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_orange/episode31,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3508/3508_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_orange/episode32,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3509/3509_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_orange/episode33,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3510/3510_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_orange/episode34,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3511/3511_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_peach/episode0,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3518/3518_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_peach/episode1,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3519/3519_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_peach/episode2,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3530/3530_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_peach/episode3,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3541/3541_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_peach/episode4,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3547/3547_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_peach/episode5,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3548/3548_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_peach/episode6,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3549/3549_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_peach/episode7,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3550/3550_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_peach/episode8,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3551/3551_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_peach/episode9,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3552/3552_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_peach/episode10,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3520/3520_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_peach/episode11,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3521/3521_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_peach/episode12,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3522/3522_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_peach/episode13,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3523/3523_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_peach/episode14,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3524/3524_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_peach/episode15,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3525/3525_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_peach/episode16,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3526/3526_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_peach/episode17,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3527/3527_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_peach/episode18,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3528/3528_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_peach/episode19,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3529/3529_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_peach/episode20,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3531/3531_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_peach/episode21,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3532/3532_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_peach/episode22,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3533/3533_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_peach/episode23,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3534/3534_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_peach/episode24,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3535/3535_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_peach/episode25,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3536/3536_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_peach/episode26,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3537/3537_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_peach/episode27,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3538/3538_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_peach/episode28,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3539/3539_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_peach/episode29,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3540/3540_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_peach/episode30,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3542/3542_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_peach/episode31,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3543/3543_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_peach/episode32,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3544/3544_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_peach/episode33,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3545/3545_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_blue_bowl/task_no_interference/task_peach/episode34,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3546/3546_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_have_interference/task_egg_yolk/episode0,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3553/3553_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_have_interference/task_egg_yolk/episode1,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3554/3554_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_have_interference/task_egg_yolk/episode2,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3565/3565_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_have_interference/task_egg_yolk/episode3,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3576/3576_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_have_interference/task_egg_yolk/episode4,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3587/3587_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_have_interference/task_egg_yolk/episode5,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3588/3588_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_have_interference/task_egg_yolk/episode6,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3589/3589_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_have_interference/task_egg_yolk/episode7,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3590/3590_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_have_interference/task_egg_yolk/episode8,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3591/3591_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_have_interference/task_egg_yolk/episode9,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3592/3592_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_have_interference/task_egg_yolk/episode10,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3555/3555_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_have_interference/task_egg_yolk/episode11,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3556/3556_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_have_interference/task_egg_yolk/episode12,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3557/3557_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_have_interference/task_egg_yolk/episode13,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3558/3558_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_have_interference/task_egg_yolk/episode14,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3559/3559_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_have_interference/task_egg_yolk/episode15,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3560/3560_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_have_interference/task_egg_yolk/episode16,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3561/3561_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_have_interference/task_egg_yolk/episode17,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3562/3562_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_have_interference/task_egg_yolk/episode18,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3563/3563_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_have_interference/task_egg_yolk/episode19,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3564/3564_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_have_interference/task_egg_yolk/episode20,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3566/3566_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_have_interference/task_egg_yolk/episode21,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3567/3567_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_have_interference/task_egg_yolk/episode22,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3568/3568_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_have_interference/task_egg_yolk/episode23,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3569/3569_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_have_interference/task_egg_yolk/episode24,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3570/3570_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_have_interference/task_egg_yolk/episode25,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3571/3571_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_have_interference/task_egg_yolk/episode26,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3572/3572_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_have_interference/task_egg_yolk/episode27,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3573/3573_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_have_interference/task_egg_yolk/episode28,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3574/3574_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_have_interference/task_egg_yolk/episode29,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3575/3575_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_have_interference/task_egg_yolk/episode30,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3577/3577_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_have_interference/task_egg_yolk/episode31,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3578/3578_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_have_interference/task_egg_yolk/episode32,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3579/3579_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_have_interference/task_egg_yolk/episode33,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3580/3580_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_have_interference/task_egg_yolk/episode34,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3581/3581_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_have_interference/task_egg_yolk/episode35,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3582/3582_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_have_interference/task_egg_yolk/episode36,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3583/3583_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_have_interference/task_egg_yolk/episode37,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3584/3584_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_have_interference/task_egg_yolk/episode38,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3585/3585_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_have_interference/task_egg_yolk/episode39,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3586/3586_cam_high.mp4,
,,,,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_have_interference/task_long_bread/episode0,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3593/3593_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_have_interference/task_long_bread/episode1,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3594/3594_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_have_interference/task_long_bread/episode2,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3605/3605_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_have_interference/task_long_bread/episode3,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3616/3616_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_have_interference/task_long_bread/episode4,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3627/3627_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_have_interference/task_long_bread/episode5,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3628/3628_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_have_interference/task_long_bread/episode6,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3629/3629_cam_high.mp4,
