设备类别,标注json文件名称,data_path,,json_path,转换状态（Y/N）
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode2,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18848/18848_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode3,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18909/18909_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode4,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18920/18920_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode5,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18931/18931_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode6,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18942/18942_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode7,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18953/18953_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode8,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18964/18964_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode9,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18975/18975_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode10,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18738/18738_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode11,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18749/18749_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode12,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18760/18760_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode13,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18771/18771_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode14,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18782/18782_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode15,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18793/18793_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode16,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18804/18804_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode17,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18815/18815_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode18,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18826/18826_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode19,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18837/18837_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode20,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18849/18849_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode21,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18860/18860_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode22,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18871/18871_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode23,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18882/18882_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode24,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18893/18893_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode25,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18904/18904_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode26,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18905/18905_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode27,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18906/18906_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode28,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18907/18907_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode29,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18908/18908_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode30,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18910/18910_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode31,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18911/18911_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode32,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18912/18912_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode33,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18913/18913_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode34,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18914/18914_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode35,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18915/18915_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode36,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18916/18916_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode37,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18917/18917_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode38,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18918/18918_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode39,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18919/18919_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode40,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18921/18921_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode41,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18922/18922_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode42,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18923/18923_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode43,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18924/18924_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode44,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18925/18925_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode45,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18926/18926_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode46,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18927/18927_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode47,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18928/18928_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode48,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18929/18929_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode49,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18930/18930_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode50,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18932/18932_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode51,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18933/18933_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode52,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18934/18934_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode53,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18935/18935_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode54,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18936/18936_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode55,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18937/18937_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode56,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18938/18938_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode57,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18939/18939_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode58,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18940/18940_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode59,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18941/18941_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode60,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18943/18943_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode61,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18944/18944_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode62,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18945/18945_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode63,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18946/18946_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode64,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18947/18947_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode65,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18948/18948_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode66,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18949/18949_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode67,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18950/18950_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode68,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18951/18951_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode69,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18952/18952_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode70,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18954/18954_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode71,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18955/18955_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode72,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18956/18956_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode73,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18957/18957_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode74,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18958/18958_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode75,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18959/18959_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode76,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18960/18960_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode77,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18961/18961_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode78,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18962/18962_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode79,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18963/18963_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode80,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18965/18965_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode81,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18966/18966_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode82,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18967/18967_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode83,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18968/18968_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode84,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18969/18969_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode85,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18970/18970_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode86,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18971/18971_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode87,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18972/18972_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode88,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18973/18973_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode89,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18974/18974_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode90,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18976/18976_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode91,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18977/18977_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode92,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18978/18978_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode93,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18979/18979_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode94,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18980/18980_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode95,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18981/18981_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode96,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18982/18982_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode97,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18983/18983_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode98,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18984/18984_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode99,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18985/18985_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode100,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18739/18739_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode101,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18740/18740_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode102,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18741/18741_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode103,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18742/18742_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode104,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18743/18743_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode105,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18744/18744_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode106,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18745/18745_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode107,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18746/18746_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode108,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18747/18747_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode109,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18748/18748_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode110,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18750/18750_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode111,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18751/18751_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode112,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18752/18752_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode113,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18753/18753_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode114,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18754/18754_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode115,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18755/18755_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode116,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18756/18756_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode117,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18757/18757_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode118,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18758/18758_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode119,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18759/18759_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode120,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18761/18761_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode121,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18762/18762_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode122,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18763/18763_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode123,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18764/18764_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode124,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18765/18765_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode125,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18766/18766_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode126,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18767/18767_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode127,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18768/18768_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode128,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18769/18769_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode129,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18770/18770_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode130,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18772/18772_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode131,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18773/18773_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode132,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18774/18774_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode133,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18775/18775_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode134,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18776/18776_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode135,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18777/18777_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode136,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18778/18778_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode137,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18779/18779_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode138,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18780/18780_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_right_black_peach_250/episode139,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18781/18781_cam_high.mp4,
