设备类别,标注json文件名称,data_path,json_path,转换状态（Y/N）,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/1/1/episode68,data/manual-upload/RoboBrain_Robotic_pika/videos/train/404/404_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/1/1/episode69,data/manual-upload/RoboBrain_Robotic_pika/videos/train/405/405_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/1/1/episode70,data/manual-upload/RoboBrain_Robotic_pika/videos/train/407/407_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/1/1/episode71,data/manual-upload/RoboBrain_Robotic_pika/videos/train/408/408_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/1/1/episode72,data/manual-upload/RoboBrain_Robotic_pika/videos/train/409/409_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/1/1/episode73,data/manual-upload/RoboBrain_Robotic_pika/videos/train/410/410_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/1/1/episode74,data/manual-upload/RoboBrain_Robotic_pika/videos/train/411/411_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/1/1/episode75,data/manual-upload/RoboBrain_Robotic_pika/videos/train/412/412_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/1/1/episode76,data/manual-upload/RoboBrain_Robotic_pika/videos/train/413/413_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/1/1/episode77,data/manual-upload/RoboBrain_Robotic_pika/videos/train/414/414_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/1/1/episode78,data/manual-upload/RoboBrain_Robotic_pika/videos/train/415/415_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/1/1/episode79,data/manual-upload/RoboBrain_Robotic_pika/videos/train/416/416_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/1/1/episode80,data/manual-upload/RoboBrain_Robotic_pika/videos/train/418/418_cam_high.mp4,,
,left_first2/1/2,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/1/2/episode0,data/manual-upload/RoboBrain_Robotic_pika/videos/train/420/420_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/1/2/episode1,data/manual-upload/RoboBrain_Robotic_pika/videos/train/421/421_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/1/2/episode2,data/manual-upload/RoboBrain_Robotic_pika/videos/train/432/432_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/1/2/episode3,data/manual-upload/RoboBrain_Robotic_pika/videos/train/442/442_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/1/2/episode4,data/manual-upload/RoboBrain_Robotic_pika/videos/train/443/443_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/1/2/episode5,data/manual-upload/RoboBrain_Robotic_pika/videos/train/444/444_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/1/2/episode6,data/manual-upload/RoboBrain_Robotic_pika/videos/train/445/445_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/1/2/episode7,data/manual-upload/RoboBrain_Robotic_pika/videos/train/446/446_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/1/2/episode8,data/manual-upload/RoboBrain_Robotic_pika/videos/train/447/447_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/1/2/episode9,data/manual-upload/RoboBrain_Robotic_pika/videos/train/448/448_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/1/2/episode10,data/manual-upload/RoboBrain_Robotic_pika/videos/train/422/422_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/1/2/episode11,data/manual-upload/RoboBrain_Robotic_pika/videos/train/423/423_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/1/2/episode12,data/manual-upload/RoboBrain_Robotic_pika/videos/train/424/424_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/1/2/episode13,data/manual-upload/RoboBrain_Robotic_pika/videos/train/425/425_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/1/2/episode14,data/manual-upload/RoboBrain_Robotic_pika/videos/train/426/426_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/1/2/episode15,data/manual-upload/RoboBrain_Robotic_pika/videos/train/427/427_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/1/2/episode16,data/manual-upload/RoboBrain_Robotic_pika/videos/train/428/428_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/1/2/episode17,data/manual-upload/RoboBrain_Robotic_pika/videos/train/429/429_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/1/2/episode18,data/manual-upload/RoboBrain_Robotic_pika/videos/train/430/430_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/1/2/episode19,data/manual-upload/RoboBrain_Robotic_pika/videos/train/431/431_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/1/2/episode20,data/manual-upload/RoboBrain_Robotic_pika/videos/train/433/433_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/1/2/episode21,data/manual-upload/RoboBrain_Robotic_pika/videos/train/434/434_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/1/2/episode22,data/manual-upload/RoboBrain_Robotic_pika/videos/train/435/435_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/1/2/episode23,data/manual-upload/RoboBrain_Robotic_pika/videos/train/436/436_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/1/2/episode24,data/manual-upload/RoboBrain_Robotic_pika/videos/train/437/437_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/1/2/episode25,data/manual-upload/RoboBrain_Robotic_pika/videos/train/438/438_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/1/2/episode26,data/manual-upload/RoboBrain_Robotic_pika/videos/train/439/439_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/1/2/episode27,data/manual-upload/RoboBrain_Robotic_pika/videos/train/440/440_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/1/2/episode28,data/manual-upload/RoboBrain_Robotic_pika/videos/train/441/441_cam_high.mp4,,
,left_first2/2,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode0,data/manual-upload/RoboBrain_Robotic_pika/videos/train/449/449_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode1,data/manual-upload/RoboBrain_Robotic_pika/videos/train/450/450_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode2,data/manual-upload/RoboBrain_Robotic_pika/videos/train/561/561_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode3,data/manual-upload/RoboBrain_Robotic_pika/videos/train/672/672_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode4,data/manual-upload/RoboBrain_Robotic_pika/videos/train/683/683_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode5,data/manual-upload/RoboBrain_Robotic_pika/videos/train/694/694_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode6,data/manual-upload/RoboBrain_Robotic_pika/videos/train/705/705_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode7,data/manual-upload/RoboBrain_Robotic_pika/videos/train/716/716_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode8,data/manual-upload/RoboBrain_Robotic_pika/videos/train/727/727_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode9,data/manual-upload/RoboBrain_Robotic_pika/videos/train/738/738_cam_high.mp,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode10,data/manual-upload/RoboBrain_Robotic_pika/videos/train/451/451_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode11,data/manual-upload/RoboBrain_Robotic_pika/videos/train/462/462_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode12,data/manual-upload/RoboBrain_Robotic_pika/videos/train/473/473_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode13,data/manual-upload/RoboBrain_Robotic_pika/videos/train/484/484_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode14,data/manual-upload/RoboBrain_Robotic_pika/videos/train/495/495_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode15,data/manual-upload/RoboBrain_Robotic_pika/videos/train/506/506_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode16,data/manual-upload/RoboBrain_Robotic_pika/videos/train/517/517_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode17,data/manual-upload/RoboBrain_Robotic_pika/videos/train/528/528_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode18,data/manual-upload/RoboBrain_Robotic_pika/videos/train/539/539_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode19,data/manual-upload/RoboBrain_Robotic_pika/videos/train/550/550_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode20,data/manual-upload/RoboBrain_Robotic_pika/videos/train/562/562_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode21,data/manual-upload/RoboBrain_Robotic_pika/videos/train/573/573_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode22,data/manual-upload/RoboBrain_Robotic_pika/videos/train/584/584_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode23,data/manual-upload/RoboBrain_Robotic_pika/videos/train/595/595_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode24,data/manual-upload/RoboBrain_Robotic_pika/videos/train/606/606_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode25,"data/manual-upload/RoboBrain_Robotic_pika/videos/train/617/617_cam_high.mp4""",,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode26,data/manual-upload/RoboBrain_Robotic_pika/videos/train/628/628_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode27,data/manual-upload/RoboBrain_Robotic_pika/videos/train/639/639_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode28,data/manual-upload/RoboBrain_Robotic_pika/videos/train/650/650_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode29,data/manual-upload/RoboBrain_Robotic_pika/videos/train/661/661_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode30,data/manual-upload/RoboBrain_Robotic_pika/videos/train/673/673_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode31,data/manual-upload/RoboBrain_Robotic_pika/videos/train/674/674_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode32,data/manual-upload/RoboBrain_Robotic_pika/videos/train/675/675_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode33,data/manual-upload/RoboBrain_Robotic_pika/videos/train/676/676_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode34,data/manual-upload/RoboBrain_Robotic_pika/videos/train/677/677_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode35,data/manual-upload/RoboBrain_Robotic_pika/videos/train/678/678_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode36,data/manual-upload/RoboBrain_Robotic_pika/videos/train/679/679_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode37,data/manual-upload/RoboBrain_Robotic_pika/videos/train/680/680_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode38,data/manual-upload/RoboBrain_Robotic_pika/videos/train/681/681_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode39,data/manual-upload/RoboBrain_Robotic_pika/videos/train/682/682_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode40,data/manual-upload/RoboBrain_Robotic_pika/videos/train/684/684_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode41,data/manual-upload/RoboBrain_Robotic_pika/videos/train/685/685_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode42,data/manual-upload/RoboBrain_Robotic_pika/videos/train/686/686_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode43,data/manual-upload/RoboBrain_Robotic_pika/videos/train/687/687_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode44,data/manual-upload/RoboBrain_Robotic_pika/videos/train/688/688_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode45,data/manual-upload/RoboBrain_Robotic_pika/videos/train/689/689_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode46,data/manual-upload/RoboBrain_Robotic_pika/videos/train/690/690_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode47,data/manual-upload/RoboBrain_Robotic_pika/videos/train/691/691_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode48,data/manual-upload/RoboBrain_Robotic_pika/videos/train/692/692_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode49,data/manual-upload/RoboBrain_Robotic_pika/videos/train/693/693_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode50,data/manual-upload/RoboBrain_Robotic_pika/videos/train/695/695_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode51,data/manual-upload/RoboBrain_Robotic_pika/videos/train/696/696_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode52,data/manual-upload/RoboBrain_Robotic_pika/videos/train/697/697_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode53,data/manual-upload/RoboBrain_Robotic_pika/videos/train/698/698_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode54,data/manual-upload/RoboBrain_Robotic_pika/videos/train/699/699_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode55,data/manual-upload/RoboBrain_Robotic_pika/videos/train/700/700_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode56,data/manual-upload/RoboBrain_Robotic_pika/videos/train/701/701_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode57,data/manual-upload/RoboBrain_Robotic_pika/videos/train/702/702_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode58,data/manual-upload/RoboBrain_Robotic_pika/videos/train/703/703_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode59,data/manual-upload/RoboBrain_Robotic_pika/videos/train/704/704_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode60,data/manual-upload/RoboBrain_Robotic_pika/videos/train/706/706_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode61,data/manual-upload/RoboBrain_Robotic_pika/videos/train/707/707_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode62,data/manual-upload/RoboBrain_Robotic_pika/videos/train/708/708_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode63,data/manual-upload/RoboBrain_Robotic_pika/videos/train/709/709_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode64,data/manual-upload/RoboBrain_Robotic_pika/videos/train/710/710_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode65,data/manual-upload/RoboBrain_Robotic_pika/videos/train/711/711_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode66,data/manual-upload/RoboBrain_Robotic_pika/videos/train/712/712_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode67,data/manual-upload/RoboBrain_Robotic_pika/videos/train/713/713_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode68,data/manual-upload/RoboBrain_Robotic_pika/videos/train/714/714_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode69,data/manual-upload/RoboBrain_Robotic_pika/videos/train/715/715_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode70,data/manual-upload/RoboBrain_Robotic_pika/videos/train/717/717_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode71,data/manual-upload/RoboBrain_Robotic_pika/videos/train/718/718_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode72,data/manual-upload/RoboBrain_Robotic_pika/videos/train/719/719_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode73,data/manual-upload/RoboBrain_Robotic_pika/videos/train/720/720_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode74,data/manual-upload/RoboBrain_Robotic_pika/videos/train/721/721_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode75,data/manual-upload/RoboBrain_Robotic_pika/videos/train/722/722_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode76,data/manual-upload/RoboBrain_Robotic_pika/videos/train/723/723_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode77,data/manual-upload/RoboBrain_Robotic_pika/videos/train/724/724_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode78,data/manual-upload/RoboBrain_Robotic_pika/videos/train/725/725_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode79,data/manual-upload/RoboBrain_Robotic_pika/videos/train/726/726_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode80,data/manual-upload/RoboBrain_Robotic_pika/videos/train/728/728_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode81,data/manual-upload/RoboBrain_Robotic_pika/videos/train/729/729_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode82,data/manual-upload/RoboBrain_Robotic_pika/videos/train/730/730_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode83,data/manual-upload/RoboBrain_Robotic_pika/videos/train/731/731_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode84,data/manual-upload/RoboBrain_Robotic_pika/videos/train/732/732_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode85,data/manual-upload/RoboBrain_Robotic_pika/videos/train/733/733_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode86,data/manual-upload/RoboBrain_Robotic_pika/videos/train/734/734_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode87,data/manual-upload/RoboBrain_Robotic_pika/videos/train/735/735_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode88,data/manual-upload/RoboBrain_Robotic_pika/videos/train/736/736_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode89,data/manual-upload/RoboBrain_Robotic_pika/videos/train/737/737_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode90,data/manual-upload/RoboBrain_Robotic_pika/videos/train/739/739_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode91,data/manual-upload/RoboBrain_Robotic_pika/videos/train/740/740_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode92,data/manual-upload/RoboBrain_Robotic_pika/videos/train/741/741_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode93,data/manual-upload/RoboBrain_Robotic_pika/videos/train/742/742_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode94,data/manual-upload/RoboBrain_Robotic_pika/videos/train/743/743_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode95,data/manual-upload/RoboBrain_Robotic_pika/videos/train/744/744_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode96,data/manual-upload/RoboBrain_Robotic_pika/videos/train/745/745_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode97,data/manual-upload/RoboBrain_Robotic_pika/videos/train/746/746_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode98,data/manual-upload/RoboBrain_Robotic_pika/videos/train/747/747_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode99,data/manual-upload/RoboBrain_Robotic_pika/videos/train/748/748_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode100,data/manual-upload/RoboBrain_Robotic_pika/videos/train/452/452_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode101,data/manual-upload/RoboBrain_Robotic_pika/videos/train/453/453_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode102,data/manual-upload/RoboBrain_Robotic_pika/videos/train/454/454_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode103,data/manual-upload/RoboBrain_Robotic_pika/videos/train/455/455_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode104,data/manual-upload/RoboBrain_Robotic_pika/videos/train/456/456_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode105,data/manual-upload/RoboBrain_Robotic_pika/videos/train/457/457_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode106,data/manual-upload/RoboBrain_Robotic_pika/videos/train/458/458_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode107,data/manual-upload/RoboBrain_Robotic_pika/videos/train/459/459_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode108,data/manual-upload/RoboBrain_Robotic_pika/videos/train/460/460_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode109,data/manual-upload/RoboBrain_Robotic_pika/videos/train/461/461_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode110,data/manual-upload/RoboBrain_Robotic_pika/videos/train/463/463_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode111,data/manual-upload/RoboBrain_Robotic_pika/videos/train/464/464_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode112,data/manual-upload/RoboBrain_Robotic_pika/videos/train/465/465_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode113,data/manual-upload/RoboBrain_Robotic_pika/videos/train/466/466_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_build_blocks_1000_4.27/left_first2/2/episode114,data/manual-upload/RoboBrain_Robotic_pika/videos/train/467/467_cam_high.mp4,,
